[54]2026-01-14 15:26:36,030: 
>>>>> Main Config
[Dataset]
data_dir: data/recsys_data
dataset: amazon_cds
min_user_per_item: 1
min_item_per_user: 10
leave_k: 5
popularity_order: True

[Evaluator]
ks: [1, 5, 10, 20]

[EarlyStop]
early_stop: 10
early_stop_measure: mean

[Experiment]
num_epochs: 72
verbose: 0
print_step: 1
test_step: 1
test_from: 0
model_name: MF_CFAdaBoost
gpu: 0

>>>>> model Config
[Model]
dropout: 0
emb_dim: 100
neg_sample_rate: 2
neg_sample_rate_eval: 2
reg: 1e-05
batch_size: 1024
test_batch_size: 1024
lr: 0.001
beta1: 1
beta2: 2
tau: 0.001
neg_sample_num: 5
display_step: 1
iters: 40


[54]2026-01-14 15:26:36,030: 
Dataset: amazon_cds
# of users: 581
# of items: 636

[54]2026-01-14 15:26:51,949: epoch= 64, loss=3508.133, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.2392, NDCG@5=0.2191, NDCG@10=0.2360, NDCG@20=0.2784
[54]2026-01-14 15:26:52,176: epoch= 65, loss=3495.068, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.2410, NDCG@5=0.2217, NDCG@10=0.2361, NDCG@20=0.2808
[54]2026-01-14 15:26:52,398: epoch= 66, loss=3330.678, train time=0.12, epoch time=0.22 (0.12 + 0.09), NDCG@1=0.2306, NDCG@5=0.2160, NDCG@10=0.2334, NDCG@20=0.2767
[54]2026-01-14 15:26:52,649: epoch= 67, loss=3278.959, train time=0.14, epoch time=0.25 (0.14 + 0.11), NDCG@1=0.2375, NDCG@5=0.2186, NDCG@10=0.2358, NDCG@20=0.2791
[54]2026-01-14 15:26:52,888: epoch= 68, loss=3241.357, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2358, NDCG@5=0.2174, NDCG@10=0.2344, NDCG@20=0.2785
[54]2026-01-14 15:26:53,122: epoch= 69, loss=3194.272, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.2341, NDCG@5=0.2167, NDCG@10=0.2337, NDCG@20=0.2766
[54]2026-01-14 15:26:53,373: epoch= 70, loss=3127.812, train time=0.14, epoch time=0.25 (0.14 + 0.10), NDCG@1=0.2358, NDCG@5=0.2189, NDCG@10=0.2359, NDCG@20=0.2790
[54]2026-01-14 15:26:53,608: epoch= 71, loss=3081.228, train time=0.13, epoch time=0.23 (0.13 + 0.10), NDCG@1=0.2324, NDCG@5=0.2171, NDCG@10=0.2354, NDCG@20=0.2776
[54]2026-01-14 15:26:53,832: epoch= 72, loss=3022.652, train time=0.12, epoch time=0.22 (0.12 + 0.10), NDCG@1=0.2358, NDCG@5=0.2162, NDCG@10=0.2363, NDCG@20=0.2783
[54]2026-01-14 15:26:54,105: epoch=  1, loss=21014.352, train time=0.08, epoch time=0.17 (0.08 + 0.09), NDCG@1=0.0069, NDCG@5=0.0091, NDCG@10=0.0113, NDCG@20=0.0155
[54]2026-01-14 15:26:54,332: epoch=  2, loss=20989.955, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.0103, NDCG@5=0.0096, NDCG@10=0.0116, NDCG@20=0.0163
[54]2026-01-14 15:26:54,551: epoch=  3, loss=20913.754, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.0069, NDCG@5=0.0098, NDCG@10=0.0119, NDCG@20=0.0163
[54]2026-01-14 15:26:54,840: epoch=  4, loss=20878.611, train time=0.14, epoch time=0.28 (0.14 + 0.14), NDCG@1=0.0086, NDCG@5=0.0097, NDCG@10=0.0122, NDCG@20=0.0179
[54]2026-01-14 15:26:55,048: epoch=  5, loss=20804.543, train time=0.11, epoch time=0.20 (0.11 + 0.09), NDCG@1=0.0052, NDCG@5=0.0128, NDCG@10=0.0162, NDCG@20=0.0216
[54]2026-01-14 15:26:55,289: epoch=  6, loss=20731.068, train time=0.15, epoch time=0.24 (0.15 + 0.09), NDCG@1=0.0155, NDCG@5=0.0189, NDCG@10=0.0231, NDCG@20=0.0307
[54]2026-01-14 15:26:55,516: epoch=  7, loss=20576.719, train time=0.14, epoch time=0.22 (0.14 + 0.08), NDCG@1=0.0396, NDCG@5=0.0346, NDCG@10=0.0364, NDCG@20=0.0492
[54]2026-01-14 15:26:55,739: epoch=  8, loss=20389.570, train time=0.13, epoch time=0.22 (0.13 + 0.09), NDCG@1=0.0551, NDCG@5=0.0549, NDCG@10=0.0580, NDCG@20=0.0728
[54]2026-01-14 15:26:55,996: epoch=  9, loss=20210.607, train time=0.15, epoch time=0.25 (0.15 + 0.10), NDCG@1=0.0826, NDCG@5=0.0803, NDCG@10=0.0836, NDCG@20=0.1049
[54]2026-01-14 15:26:56,207: epoch= 10, loss=19816.305, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.1067, NDCG@5=0.0990, NDCG@10=0.1092, NDCG@20=0.1311
[54]2026-01-14 15:26:56,444: epoch= 11, loss=19386.498, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.1153, NDCG@5=0.1155, NDCG@10=0.1206, NDCG@20=0.1457
[54]2026-01-14 15:26:56,659: epoch= 12, loss=18829.717, train time=0.13, epoch time=0.21 (0.13 + 0.08), NDCG@1=0.1291, NDCG@5=0.1233, NDCG@10=0.1302, NDCG@20=0.1548
[54]2026-01-14 15:26:56,895: epoch= 13, loss=18050.594, train time=0.14, epoch time=0.23 (0.14 + 0.09), NDCG@1=0.1411, NDCG@5=0.1275, NDCG@10=0.1329, NDCG@20=0.1581
